"";"MSETrain";"MSEValid"
"118";0,0417430893558074;0,0465111670556006
"119";0,0417430390928059;0,0465111268031133
"120";0,0417430390928059;0,0465110710689
"121";0,0417430099931735;0,0465110153346867
"122";0,0417429729572778;0,0465109843712348
"123";0,0417429385668031;0,0465109379260571
"124";0,0417428962400651;0,0465109069626053
"125";0,0417428935946439;0,0465108729028083
"126";0,0417428777221172;0,0465108109759046
"127";0,0417428803675383;0,0465107614343817
"128";0,0417428406862214;0,0465107118928587
"129";0,0417428353953791;0,0465106902184424
"130";0,0417428036503256;0,046510631387884
"131";0,0417427930686411;0,0465106035207773
"132";0,0417427507419031;0,0465105787500159
"133";0,0417427269331129;0,0465105323048381
"134";0,0417427322239552;0,0465105013413863
"135";0,0417427057697439;0,0465104610888989
"136";0,0417426793155326;0,046510411547376
"137";0,0417426846063749;0,0465103929693049
"138";0,041742644925058;0,0465103465241271
"139";0,0417426131800044;0,046510327946056
"140";0,0417426184708467;0,0465103000789494
"141";0,041742584080372;0,046510259826462
"142";0,0417425576261608;0,046510225766665
"143";0,0417425311719495;0,0465101886105228
"144";0,0417425152994227;0,0465101669361065
"145";0,0417425126540016;0,0465101297799643
"146";0,0417425126540016;0,0465101173945836
"147";0,0417424703272636;0,046510074045751
"148";0,0417424597455791;0,0465100337932636
"149";0,0417424571001579;0,0465100152151925
"150";0,0417424359367889;0,0465099811553955
"151";0,0417424147734199;0,0465099532882889
"152";0,0417423777375241;0,046509922324837
"153";0,0417423671558396;0,0465098913613852
"154";0,041742375092103;0,0465098820723496
"155";0,0417423407016283;0,0465098511088978
"156";0,0417423301199438;0,0465098325308267
"157";0,0417423301199438;0,0465098170491008
"158";0,041742293084048;0,0465097922783393
"159";0,041742293084048;0,0465097644112327
"160";0,0417422772115213;0,0465097055806742
"161";0,0417422639844156;0,0465096808099127
"162";0,0417422560481523;0,0465096746172224
"163";0,0417422348847832;0,0465096560391513
"164";0,0417422401756255;0,0465096219793543
"165";0,0417422375302044;0,0465096064976284
"166";0,041742229593941;0,0465095910159024
"167";0,041742208430572;0,0465095693414862
"168";0,0417421846217818;0,0465095569561054
"169";0,041742168749255;0,046509516703618
"170";0,041742147585886;0,0465094981255469
"171";0,0417421343587804;0,0465094857401662
"172";0,0417421105499902;0,0465094516803692
"173";0,0417421237770959;0,0465094392949885
"174";0,0417421317133593;0,046509414524227
"175";0,0417421184862536;0,0465093959461559
"176";0,0417421026137269;0,0465093711753944
"177";0,0417421026137269;0,0465093495009781
"178";0,0417420867412001;0,0465093340192522
"179";0,0417420497053043;0,0465093154411811
"180";0,0417420417690409;0,04650929686311
"181";0,0417420364781987;0,0465092782850389
"182";0,0417420153148297;0,0465092566106227
"183";0,0417420206056719;0,0465092411288967
"184";0,0417420073785663;0,0465092225508256
"185";0,0417419941514606;0,0465092070690997
"186";0,0417419835697761;0,0465091853946834
"187";0,0417419862151973;0,046509160623922
"188";0,0417419676972494;0,0465091575275768
"189";0,0417419624064071;0,0465091296604701
"190";0,0417419465338804;0,0465091389495057
"191";0,0417419333067747;0,0465091141787442
"192";0,0417419094979846;0,0465091048897087
"193";0,0417419015617212;0,0465090739262568
"194";0,0417419094979846;0,0465090460591502
"195";0,0417419227250902;0,0465090212883887
"196";0,0417418989163001;0,0465089996139725
"197";0,0417418671712465;0,0465089872285917
"198";0,0417418830437733;0,0465089872285917
"199";0,0417418724620888;0,0465089655541754
"200";0,0417418618804043;0,0465089531687947
"201";0,041741856589562;0,0465089438797592
"202";0,0417418671712465;0,0465089345907236
"203";0,0417418486532986;0,0465089036272718
"204";0,0417418301353508;0,0465088943382362
"205";0,0417418195536662;0,0465088850492007
"206";0,0417418301353508;0,0465088726638199
"207";0,0417418063265606;0,0465088664711296
"208";0,0417417851631916;0,0465088386040229
"209";0,0417417772269282;0,0465088417003681
"210";0,0417417639998226;0,0465088138332615
"211";0,0417417507727169;0,0465088076405711
"212";0,0417417454818747;0,0465087890625
"213";0,0417417481272958;0,0465087797734645
"214";0,0417417534181381;0,0465087735807741
"215";0,0417417454818747;0,0465087488100126
"216";0,0417417401910324;0,0465087364246319
"217";0,0417417269639268;0,0465087271355963
"218";0,0417416925734521;0,0465087085575252
"219";0,0417417005097155;0,0465087054611801
"220";0,0417416925734521;0,046508686883109
"221";0,0417416819917676;0,0465086775940734
"222";0,0417416793463465;0,0465086744977282
"223";0,041741668764662;0,0465086590160023
"224";0,0417416608283986;0,0465086497269668
"225";0,0417416608283986;0,0465086249562053
"226";0,0417416555375563;0,0465086218598601
"227";0,0417416528921352;0,0465086094744794
"228";0,041741647601293;0,0465085970890986
"229";0,0417416502467141;0,0465085847037179
"230";0,0417416449558718;0,0465085785110275
"231";0,0417416317287662;0,0465085661256468
"232";0,0417416237925028;0,0465085506439209
"233";0,0417416264379239;0,0465085289695046
"234";0,0417416105653972;0,0465085258731594
"235";0,0417416105653972;0,0465085134877787
"236";0,0417416105653972;0,0465085041987432
"237";0,0417416105653972;0,046508501102398
"238";0,0417415999837127;0,0465084980060528
"239";0,0417415946928704;0,0465084887170172
"240";0,0417415761749225;0,0465084887170172
"241";0,0417415629478169;0,0465084639462558
"242";0,0417415576569746;0,0465084608499106
"243";0,0417415576569746;0,0465084453681847
"244";0,0417415497207113;0,0465084360791491
"245";0,0417415497207113;0,046508417501078
"246";0,0417415497207113;0,0465084051156973
"247";0,0417415497207113;0,0465083958266617
"248";0,0417415417844479;0,0465083958266617
"249";0,0417415391390267;0,0465083896339714
"250";0,0417415232665;0,0465083803449358
"251";0,0417415259119211;0,0465083710559003
"252";0,0417415206210789;0,0465083586705195
"253";0,0417415047485521;0,0465083431887936
"254";0,0417415047485521;0,0465083338997581
"255";0,0417415047485521;0,0465083308034129
"256";0,0417414994577098;0,0465083184180322
"257";0,0417414915214464;0,0465083091289966
"258";0,0417414941668676;0,0465083029363062
"259";0,0417414809397619;0,0465082967436159
"260";0,0417414782943408;0,0465082874545803
"261";0,0417414730034986;0,0465082905509255
"262";0,0417414703580774;0,0465082843582351
"263";0,0417414518401295;0,0465082750691996
"264";0,0417414571309718;0,0465082688765092
"265";0,0417414571309718;0,0465082533947833
"266";0,041741441258445;0,0465082441057478
"267";0,0417414465492873;0,0465082379130574
"268";0,0417414386130239;0,0465082286240219
"269";0,0417414439038662;0,0465082224313315
"270";0,0417414306767605;0,0465082069496056
"271";0,041741420095076;0,0465082038532604
"272";0,0417414015771281;0,0465081914678797
"273";0,0417414068679704;0,0465081914678797
"274";0,0417414015771281;0,0465081883715345
"275";0,0417413857046014;0,0465081759861537
"276";0,0417413883500225;0,0465081697934634
"277";0,0417413830591802;0,0465081543117375
"278";0,0417413804137591;0,0465081388300115
"279";0,0417413830591802;0,0465081357336664
"280";0,0417413804137591;0,0465081264446308
"281";0,041741377768338;0,0465081171555953
"282";0,0417413645412323;0,0465081171555953
"283";0,0417413486687056;0,0465081140592501
"284";0,0417413433778633;0,0465081109629049
"285";0,0417413486687056;0,0465081109629049
"286";0,0417413513141267;0,0465081016738693
"287";0,041741356604969;0,0465080985775242
"288";0,0417413433778633;0,0465080892884886
"289";0,0417413407324422;0,0465080861921434
"290";0,0417413222144943;0,0465080830957982
"291";0,0417413301507577;0,0465080676140723
"292";0,0417413275053366;0,0465080552286916
"293";0,0417413275053366;0,0465080428433109
"294";0,0417413248599154;0,0465080335542753
"295";0,041741316923652;0,0465080304579301
"296";0,041741316923652;0,0465080180725494
"297";0,0417413142782309;0,0465080149762042
"298";0,0417413116328098;0,0465080056871687
"299";0,0417413063419675;0,0465079902054428
"300";0,0417413116328098;0,0465079902054428
"301";0,0417413116328098;0,0465079840127524
"302";0,041741295760283;0,046507977820062
"303";0,0417412904694408;0,0465079716273716
"304";0,0417413063419675;0,0465079747237168
"305";0,041741295760283;0,046507977820062
"306";0,0417412851785985;0,0465079716273716
"307";0,0417412931148619;0,0465079654346813
"308";0,0417412931148619;0,0465079561456457
"309";0,0417412825331774;0,0465079561456457
"310";0,0417412798877563;0,0465079561456457
"311";0,0417412798877563;0,0465079468566102
"312";0,0417412772423351;0,0465079375675746
"313";0,0417412693060718;0,0465079344712295
"314";0,0417412666606506;0,0465079189895035
"315";0,0417412719514929;0,0465079189895035
"316";0,0417412772423351;0,046507909700468
"317";0,0417412798877563;0,0465078911223969
"318";0,0417412693060718;0,0465078911223969
"319";0,0417412666606506;0,0465078880260517
"320";0,0417412640152295;0,046507875640671
"321";0,0417412560789661;0,0465078818333613
"322";0,0417412428518605;0,0465078849297065
"323";0,0417412454972816;0,0465078818333613
"324";0,041741253433545;0,0465078725443258
"325";0,0417412507881239;0,0465078601589451
"326";0,0417412428518605;0,0465078539662547
"327";0,0417412375610182;0,0465078508699095
"328";0,0417412402064394;0,0465078446772191
"329";0,0417412428518605;0,046507841580874
"330";0,0417412349155971;0,0465078291954932
"331";0,0417412349155971;0,0465078322918384
"332";0,0417412375610182;0,046507826099148
"333";0,0417412428518605;0,046507826099148
"334";0,0417412402064394;0,0465078075210769
"335";0,041741232270176;0,0465077982320414
"336";0,0417412296247548;0,0465077982320414
"337";0,0417412163976492;0,0465078075210769
"338";0,0417412163976492;0,0465078075210769
"339";0,0417412137522281;0,0465078013283866
"340";0,041741211106807;0,0465077982320414
"341";0,0417412031705436;0,046507792039351
"342";0,0417412031705436;0,0465077858466607
"343";0,0417411978797013;0,0465077796539703
"344";0,0417411740709112;0,0465077765576251
"345";0,0417411872980168;0,0465077765576251
"346";0,0417411846525957;0,0465077641722444
"347";0,0417411846525957;0,046507757979554
"348";0,0417411820071746;0,046507757979554
"349";0,0417411767163323;0,046507757979554
"350";0,0417411661346478;0,0465077486905185
"351";0,0417411634892267;0,0465077455941733
"352";0,0417411634892267;0,0465077424978281
"353";0,0417411608438055;0,0465077394014829
"354";0,0417411634892267;0,0465077394014829
"355";0,0417411661346478;0,0465077270161022
"356";0,0417411634892267;0,0465077115343763
"357";0,0417411608438055;0,0465077115343763
"358";0,0417411634892267;0,0465077053416859
"359";0,0417411608438055;0,0465077084380311
"360";0,0417411581983844;0,0465077053416859
"361";0,0417411529075421;0,0465077053416859
"362";0,0417411529075421;0,0465076960526504
"363";0,0417411476166999;0,0465076960526504
"364";0,0417411449712788;0,04650768985996
"365";0,041741150262121;0,0465076836672696
"366";0,0417411529075421;0,0465076836672696
"367";0,0417411476166999;0,0465076774745793
"368";0,0417411370350154;0,0465076774745793
"369";0,0417411343895943;0,0465076650891985
"370";0,0417411343895943;0,0465076619928533
"371";0,0417411370350154;0,0465076619928533
"372";0,0417411264533309;0,0465076650891985
"373";0,0417411238079098;0,046507655800163
"374";0,0417411238079098;0,0465076527038178
"375";0,0417411211624886;0,0465076496074726
"376";0,0417411158716464;0,046507655800163
"377";0,0417411105808041;0,0465076310294015
"378";0,0417411105808041;0,0465076341257467
"379";0,0417411105808041;0,0465076279330563
"380";0,0417411132262252;0,0465076310294015
"381";0,0417411132262252;0,046507621740366
"382";0,0417411132262252;0,0465076093549852
"383";0,041741107935383;0,0465076124513304
"384";0,0417410999991196;0,0465076031622949
"385";0,0417410894174351;0,0465076031622949
"386";0,0417410947082773;0,0465075969696045
"387";0,0417410920628562;0,0465075969696045
"388";0,0417410973536985;0,0465075938732593
"389";0,0417410894174351;0,0465075969696045
"390";0,0417410973536985;0,0465075969696045
"391";0,0417410947082773;0,0465075938732593
"392";0,0417410920628562;0,0465075876805689
"393";0,0417410920628562;0,0465075814878786
"394";0,0417410947082773;0,0465075752951882
"395";0,0417410920628562;0,046507572198843
"396";0,0417410841265928;0,0465075660061527
"397";0,0417410920628562;0,0465075629098075
"398";0,0417410841265928;0,0465075629098075
"399";0,0417410814811717;0,0465075598134623
"400";0,0417410814811717;0,0465075536207719
"401";0,0417410841265928;0,0465075536207719
"402";0,0417410814811717;0,0465075474280816
"403";0,0417410788357506;0,0465075319463556
"404";0,0417410629632238;0,0465075319463556
"405";0,0417410629632238;0,0465075350427008
"406";0,0417410523815393;0,0465075350427008
"407";0,0417410444452759;0,046507538139046
"408";0,0417410417998548;0,046507538139046
"409";0,0417410365090125;0,0465075350427008
"410";0,0417410338635914;0,046507538139046
"411";0,0417410285727492;0,0465075319463556
"412";0,0417410206364858;0,0465075288500105
"413";0,0417410206364858;0,0465075288500105
"414";0,0417410153456435;0,0465075257536653
"415";0,0417410074093801;0,0465075288500105
"416";0,0417410074093801;0,0465075226573201
"417";0,0417410021185379;0,0465075195609749
"418";0,0417410100548013;0,0465075226573201
"419";0,0417410127002224;0,0465075102719394
"420";0,0417410127002224;0,0465075102719394
"421";0,0417410179910647;0,0465075009829038
"422";0,041741025927328;0,0465074978865586
"423";0,0417410285727492;0,0465075009829038
"424";0,041741025927328;0,0465074947902134
"425";0,0417410153456435;0,0465074916938683
"426";0,0417410127002224;0,0465074885975231
"427";0,0417409994731168;0,0465074885975231
"428";0,0417409994731168;0,0465074855011779
"429";0,0417409888914323;0,0465074762121424
"430";0,0417409915368534;0,0465074762121424
"431";0,0417409968276956;0,0465074762121424
"432";0,0417409994731168;0,0465074731157972
"433";0,0417409994731168;0,0465074731157972
"434";0,041741004763959;0,0465074576340712
"435";0,0417410074093801;0,0465074607304164
"436";0,0417410074093801;0,0465074607304164
"437";0,0417410127002224;0,0465074576340712
"438";0,041741004763959;0,0465074545377261
"439";0,041741004763959;0,0465074483450357
"440";0,041741004763959;0,0465074421523453
"441";0,0417410074093801;0,0465074390560002
"442";0,041741004763959;0,0465074390560002
"443";0,0417410074093801;0,0465074390560002
"444";0,0417409994731168;0,0465074390560002
"445";0,0417409941822745;0,0465074328633098
"446";0,0417409941822745;0,0465074204779291
"447";0,041741004763959;0,0465074173815839
"448";0,0417410021185379;0,0465074204779291
"449";0,0417410021185379;0,0465074049962031
"450";0,0417410021185379;0,0465074142852387
"451";0,041741004763959;0,0465074080925483
"452";0,0417410021185379;0,0465073988035128
"453";0,0417410021185379;0,046507401899858
"454";0,0417409862460111;0,0465073957071676
"455";0,0417409862460111;0,0465073957071676
"456";0,0417409941822745;0,0465073957071676
"457";0,0417409888914323;0,0465073957071676
"458";0,0417409809551689;0,0465073833217869
"459";0,0417409756643266;0,0465073833217869
"460";0,0417409730189055;0,0465073833217869
"461";0,0417409756643266;0,0465073833217869
"462";0,0417409677280632;0,0465073802254417
"463";0,0417409730189055;0,0465073771290965
"464";0,0417409756643266;0,0465073740327513
"465";0,0417409730189055;0,0465073740327513
"466";0,0417409677280632;0,0465073740327513
"467";0,0417409730189055;0,0465073740327513
"468";0,0417409783097477;0,0465073833217869
"469";0,0417409783097477;0,0465073771290965
"470";0,0417409783097477;0,0465073771290965
"471";0,0417409756643266;0,0465073709364061
"472";0,0417409783097477;0,0465073647437158
"473";0,0417409730189055;0,0465073678400609
"474";0,0417409597917999;0,0465073616473706
"475";0,0417409571463787;0,0465073616473706
"476";0,0417409492101153;0,0465073647437158
"477";0,0417409518555365;0,0465073554546802
"478";0,0417409518555365;0,046507352358335
"479";0,0417409518555365;0,046507352358335
"480";0,041740962437221;0,0465073461656447
"481";0,0417409571463787;0,0465073461656447
"482";0,041740962437221;0,0465073399729543
"483";0,0417409597917999;0,0465073399729543
"484";0,0417409597917999;0,0465073368766091
"485";0,0417409545009576;0,0465073368766091
"486";0,0417409518555365;0,0465073430692995
"487";0,041740941273852;0,0465073399729543
"488";0,0417409492101153;0,0465073399729543
"489";0,041740941273852;0,0465073399729543
"490";0,0417409386284308;0,0465073399729543
"491";0,0417409386284308;0,0465073306839187
"492";0,0417409439192731;0,0465073244912284
"493";0,0417409386284308;0,0465073244912284
"494";0,041740941273852;0,0465073244912284
"495";0,0417409386284308;0,0465073152021928
"496";0,041740941273852;0,0465073152021928
"497";0,041740941273852;0,0465073059131573
"498";0,0417409386284308;0,0465073028168121
"499";0,0417409333375886;0,0465073028168121
"500";0,0417409306921675;0,0465072997204669
"501";0,0417409306921675;0,0465072966241217
"502";0,0417409306921675;0,0465072966241217
"503";0,0417409254013252;0,0465072935277765
"504";0,0417409254013252;0,0465072873350862
"505";0,0417409201104829;0,0465072935277765
"506";0,0417409201104829;0,0465072904314314
"507";0,0417409201104829;0,046507284238741
"508";0,0417409148196407;0,046507284238741
"509";0,0417409174650618;0,046507284238741
"510";0,0417409174650618;0,046507284238741
"511";0,0417409227559041;0,046507284238741
"512";0,0417409148196407;0,0465072780460506
"513";0,0417409068833773;0,0465072749497054
"514";0,0417409174650618;0,0465072749497054
"515";0,0417409148196407;0,0465072718533603
"516";0,0417409121742196;0,0465072718533603
"517";0,0417409068833773;0,0465072718533603
"518";0,0417409042379562;0,0465072749497054
"519";0,0417409042379562;0,0465072687570151
"520";0,0417408989471139;0,0465072625643247
"521";0,0417408963016928;0,0465072594679795
"522";0,0417409015925351;0,0465072594679795
"523";0,0417409042379562;0,0465072532752892
"524";0,0417409015925351;0,046507250178944
"525";0,0417408989471139;0,0465072532752892
"526";0,0417408963016928;0,046507250178944
"527";0,0417408963016928;0,0465072470825988
"528";0,0417409015925351;0,0465072408899084
"529";0,0417408936562717;0,0465072470825988
"530";0,0417408989471139;0,0465072470825988
"531";0,0417409015925351;0,0465072377935632
"532";0,0417409015925351;0,0465072377935632
"533";0,0417409068833773;0,0465072377935632
"534";0,0417409095287984;0,0465072346972181
"535";0,0417409068833773;0,0465072346972181
"536";0,0417409068833773;0,0465072285045277
"537";0,0417409121742196;0,0465072192154921
"538";0,0417409095287984;0,046507216119147
"539";0,0417409148196407;0,0465072192154921
"540";0,0417409148196407;0,046507216119147
"541";0,0417409121742196;0,046507216119147
"542";0,0417409042379562;0,0465072130228018
"543";0,0417409068833773;0,0465072130228018
"544";0,0417409042379562;0,0465072130228018
"545";0,0417409015925351;0,0465072068301114
"546";0,0417409015925351;0,0465072037337662
"547";0,0417409015925351;0,0465072068301114
"548";0,0417408936562717;0,0465072037337662
"549";0,0417408963016928;0,0465072037337662
"550";0,0417408963016928;0,0465072037337662
"551";0,0417408910108505;0,0465072006374211
"552";0,0417408936562717;0,0465072006374211
"553";0,0417408936562717;0,0465071975410759
"554";0,0417408857200083;0,0465071913483855
"555";0,0417408830745872;0,0465071913483855
"556";0,0417408857200083;0,0465071913483855
"557";0,0417408777837449;0,0465071851556951
"558";0,0417408724929027;0,0465071851556951
"559";0,0417408751383238;0,0465071820593499
"560";0,0417408698474815;0,0465071789630048
"561";0,0417408698474815;0,0465071789630048
"562";0,0417408672020604;0,0465071820593499
"563";0,0417408698474815;0,0465071758666596
"564";0,0417408724929027;0,0465071758666596
"565";0,0417408698474815;0,0465071758666596
"566";0,0417408672020604;0,0465071758666596
"567";0,0417408619112181;0,0465071758666596
"568";0,0417408619112181;0,0465071696739692
"569";0,0417408619112181;0,046507166577624
"570";0,0417408619112181;0,046507166577624
"571";0,0417408539749548;0,0465071603849337
"572";0,0417408539749548;0,046507166577624
"573";0,0417408513295336;0,0465071603849337
"574";0,0417408433932702;0,0465071603849337
"575";0,0417408460386914;0,0465071541922433
"576";0,0417408460386914;0,0465071510958981
"577";0,0417408460386914;0,0465071510958981
"578";0,0417408433932702;0,0465071510958981
"579";0,0417408407478491;0,0465071541922433
"580";0,0417408407478491;0,0465071541922433
"581";0,041740838102428;0,0465071541922433
"582";0,041740838102428;0,0465071541922433
"583";0,0417408407478491;0,0465071541922433
"584";0,041740838102428;0,0465071510958981
"585";0,0417408328115857;0,0465071510958981
"586";0,0417408275207435;0,0465071479995529
"587";0,0417408248753224;0,0465071510958981
"588";0,0417408222299012;0,0465071449032078
"589";0,0417408248753224;0,0465071449032078
"590";0,0417408195844801;0,0465071449032078
"591";0,0417408222299012;0,0465071418068626
"592";0,0417408222299012;0,0465071418068626
"593";0,0417408248753224;0,0465071387105174
"594";0,0417408222299012;0,046507132517827
"595";0,0417408248753224;0,046507132517827
"596";0,0417408222299012;0,046507132517827
"597";0,0417408222299012;0,046507132517827
"598";0,0417408248753224;0,046507132517827
"599";0,0417408195844801;0,046507132517827
"600";0,0417408195844801;0,046507132517827
"601";0,041740816939059;0,046507132517827
"602";0,0417408090027956;0,0465071294214818
"603";0,0417408090027956;0,0465071232287915
"604";0,0417408142936379;0,0465071232287915
"605";0,0417408195844801;0,0465071232287915
"606";0,0417408222299012;0,0465071201324463
"607";0,0417408195844801;0,0465071139397559
"608";0,0417408195844801;0,0465071139397559
"609";0,0417408116482167;0,0465071077470656
"610";0,041740816939059;0,0465071046507204
"611";0,041740816939059;0,0465071077470656
"612";0,041740816939059;0,0465071077470656
"613";0,0417408116482167;0,0465071046507204
"614";0,0417408116482167;0,0465071077470656
"615";0,041740816939059;0,0465071046507204
"616";0,041740816939059;0,0465071046507204
"617";0,0417408116482167;0,04650709845803
"618";0,041740816939059;0,0465071015543752
"619";0,0417408142936379;0,0465071015543752
"620";0,0417408142936379;0,0465071046507204
"621";0,0417408116482167;0,0465071046507204
"622";0,0417408116482167;0,0465071046507204
"623";0,0417408063573745;0,0465071046507204
"624";0,0417408090027956;0,0465071015543752
"625";0,0417408010665322;0,04650709845803
"626";0,0417407984211111;0,04650709845803
"627";0,0417407984211111;0,04650709845803
"628";0,0417407984211111;0,04650709845803
"629";0,0417407984211111;0,0465070953616848
"630";0,04174079577569;0,04650709845803
"631";0,0417408010665322;0,0465070953616848
"632";0,0417408010665322;0,04650709845803
"633";0,0417408037119533;0,0465070953616848
"634";0,0417408063573745;0,04650709845803
"635";0,0417408010665322;0,0465070860726493
"636";0,0417408037119533;0,0465070860726493
"637";0,0417408037119533;0,0465070860726493
"638";0,0417407984211111;0,0465070736872685
"639";0,0417408037119533;0,0465070736872685
"640";0,0417408010665322;0,0465070736872685
"641";0,0417408010665322;0,0465070736872685
"642";0,0417407984211111;0,0465070705909234
"643";0,04174079577569;0,0465070674945782
"644";0,0417407984211111;0,0465070674945782
"645";0,0417407878394266;0,0465070705909234
"646";0,0417407904848477;0,0465070705909234
"647";0,0417407851940055;0,0465070705909234
"648";0,0417407851940055;0,0465070674945782
"649";0,0417407772577421;0,0465070582055426
"650";0,0417407851940055;0,0465070582055426
"651";0,0417407772577421;0,0465070582055426
"652";0,0417407693214787;0,0465070582055426
"653";0,0417407746123209;0,0465070582055426
"654";0,0417407772577421;0,0465070582055426
"655";0,0417407772577421;0,0465070551091974
"656";0,0417407825485843;0,0465070551091974
"657";0,0417407799031632;0,0465070582055426
"658";0,0417407825485843;0,0465070582055426
"659";0,0417407799031632;0,0465070551091974
"660";0,0417407825485843;0,0465070551091974
"661";0,0417407799031632;0,0465070520128523
"662";0,0417407719668998;0,0465070520128523
"663";0,0417407772577421;0,0465070520128523
"664";0,0417407799031632;0,0465070520128523
"665";0,0417407772577421;0,0465070551091974
"666";0,0417407719668998;0,0465070489165071
"667";0,0417407719668998;0,0465070520128523
"668";0,0417407693214787;0,0465070520128523
"669";0,0417407719668998;0,0465070489165071
"670";0,0417407693214787;0,0465070489165071
"671";0,0417407719668998;0,0465070458201619
"672";0,0417407666760576;0,0465070396274715
